codigo,nombre_iniciativa,facultad,carrera,instrumento,anio,semestre,modalidad,estado_sisav,n_estudiantes,n_academicos,n_titulados,n_empleadores,n_organizaciones_osc,n_titulados_charlista,n_titulados_expositor,n_titulados_asistente,n_empleadores_charlista,n_empleadores_expositor,n_empleadores_asistente,n_organizaciones_osc_charlista,n_organizaciones_osc_expositor,n_organizaciones_osc_asistente,competencia_sello,sello_tecnologia,sello_responsabilidad_social,sello_sustentabilidad,sello_genero,competencia_generica,dominios_disciplinares,ciclo_estudio,internacionalizacion,catedra_asignatura,comuna_rm,evidencia,cantidad_act_planificadas,cantidad_act_ejecutadas,requiere_revision,motivo_revision,_archivo_origen,_anio,_origen_dato
DEMO-0668,Iniciativa demo 0668,FING,Ingeniería_en_Informática,EXTENSION,2025,2S,Presencial,Finalizada,59.0,1.0,33.0,4.0,1.0,1.0,20.0,12.0,0.0,3.0,1.0,0.0,0.0,1.0,SUSTENTABILIDAD,False,False,True,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Proyectar, Valorar",3,False,Diseño Industrial V -  Diseño Industrial IX - Modelamiento de Emprendimiento Design,Providencia,SI,3.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0669,Iniciativa demo 0669,FCCOT,Arquitectura,VEDP,2025,1S,Online,Finalizada,21.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,Tecnología; Responsabilidad social,True,True,False,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Proyectual, Histórico teórico, Expresivo tecnológico",1,False,Introducción a la Ingeniería Biomédica,Lo Barnechea,NO,3.0,3.0,True,sin evidencia,generador_sintetico_seed42,2025,sintetico
DEMO-0670,Iniciativa demo 0670,FCNMMA,Ingeniería_en_Industria_Alimentaria,VEDP,2025,2S,Presencial,Finalizada,19.0,3.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Tecnología,True,False,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Ciencia Jurídica y Litigación,1,False,Inmunología,Lo Barnechea,SI,7.0,6.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0671,Iniciativa demo 0671,FAE,Ingeniería_en_Gestión_Turística,VEDP,2025,2S,Presencial,Finalizada,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tecnología,True,False,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Conocimientos profesionales; Competencias Generales de Ingeniería; Formula sistemas organizacionales; Planifica actividades organizacionales; Desarrolla innovación y emprendimiento de negocios,1,False,Diseño Industrial I Diseño Industrial II,San Ramon,SI,2.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0672,Iniciativa demo 0672,FAE,Ingeniería_en_Gestión_Turística,VEDP,2025,1S,Presencial,Finalizada,4.0,0.0,10.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,Responsabilidad social; Inclusión,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Ciencias básicas; Instrumentación biomédica,1,False,Práctica Profesional,Vitacura,NO,3.0,3.0,True,sin evidencia,generador_sintetico_seed42,2025,sintetico
DEMO-0673,Iniciativa demo 0673,FHTCS,Diseño_Industrial,VEDP,2025,2S,Presencial,Finalizada,35.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Responsabilidad social,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Investigar, Valorar",3,False,Práctica Profesional,San Bernardo,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0674,Iniciativa demo 0674,FHTCS,Trabajo_Social,VEDP,2025,1S,Presencial,Finalizada,24.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,TECNOLOGIA,True,False,False,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Gestionar y administrar proyectos y procesos constructivos, Desarrollar y ejecutar proyectos y procesos constructivos",0,False,Métodos Cuantitativos,La Florida,SI,4.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0675,Iniciativa demo 0675,FAE,Ingeniería Comercial,CENTRALIZADAS,2025,2S,Presencial,Finalizada,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Género,False,False,False,True,"Competencias genéricas para la ciudadanía, la vida y el bienestar",Representación del conocimiento y gestión de información; Garante del patrimonio cultural documental,1,False,Derecho comercial I: Introducción,San Miguel,SI,2.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0676,Iniciativa demo 0676,FING,Ingeniería_en_Geomensura,VEDP,2025,2S,Presencial,Finalizada,43.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Responsabilidad social,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Proyectual. charlas y talleres,0,False,Trabajo de titulo,La Pintana,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0677,Iniciativa demo 0677,FCNMMA,Ingeniería_en_Biotecnología,VEDP,2025,2S,Presencial,Finalizada,47.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,12.0,3.0,50.0,0.0,0.0,0.0,RESPONSABILIDAD_SOCIAL,False,True,False,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Planificar, programar y evaluar procesos constructivos, Gestionar y administrar proyectos y procesos constructivos",3,False,gestión de operaciones y geatión logística,Colina,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0678,Iniciativa demo 0678,FAE,Ingeniería_en_Gestión_Turística,EXTENSION,2025,2S,Presencial,Finalizada,15.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,Tecnología; Responsabilidad social,True,True,False,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar",Sistemas de Información; Tecnologías de Información,3,False,Programa habilidades profesionales III,Penalolen,SI,4.0,4.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0679,Iniciativa demo 0679,FCCOT,Ingeniería_en_Construcción,EXTENSION,2025,2S,Presencial,Finalizada,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Responsabilidad social,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Gestión y supervisión de proyectos eléctricos, electrónicos, de telecomunicaciones y control",2,False,INVESTIGACIÓN SOCIAL I        TIC E IA APLICADAS AL TRABAJO SOCIAL,El Bosque,SI,3.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0680,Iniciativa demo 0680,FCNMMA,Ingeniería_en_Industria_Alimentaria,VEDP,2025,2S,Presencial,Finalizada,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Responsabilidad social,False,True,False,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Gestión y supervisión de proyectos eléctricos, electrónicos, de telecomunicaciones y control",2,False,"Diseño Industrial III, 	Práctica Técnico Profesional,Diseño Industrial VII",Pedro Aguirre Cerda,SI,3.0,3.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0681,Iniciativa demo 0681,FING,Ingeniería_Civil_Biomédica,EXTENSION,2025,1S,Presencial,Finalizada,35.0,14.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,TECNOLOGIA; RESPONSABILIDAD_SOCIAL,True,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Socializador de usuarios en los procesos de búsqueda y uso de la información,3,False,Introducción a la Ingeniería Civil Matemática,La Florida,SI,2.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0682,Iniciativa demo 0682,FING,Dibujante_Proyectista,VEDP,2025,2S,Presencial,Finalizada,25.0,0.0,9.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,TECNOLOGIA,True,False,False,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar",Investigae y valorar,1,True,Relaciones Económicos Internacionales,Pudahuel,NO,3.0,2.0,True,sin evidencia,generador_sintetico_seed42,2025,sintetico
DEMO-0683,Iniciativa demo 0683,FHTCS,Diseño_Industrial,EXTENSION,2025,2S,Presencial,Finalizada,5.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,TECNOLOGIA,True,False,False,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar",Investigar y valorar,0,False,Gestión Logística,Quilicura,SI,3.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0684,Iniciativa demo 0684,FING,Ingeniería_Civil_en_Computación_Mención_Informática,VEDP,2025,1S,Presencial,Finalizada,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSTENTABILIDAD,False,False,True,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Diseño de Sistemas y Procesos Organizacionales, Evaluación y Desarrollo De Sistemas y Procesos Organizacionales, Gestión y Dirección Organizacional; Diseño y Gestión de Procesos Productivos Agroindustriales, Evaluación y Desarrollo de Sistemas y Procesos Organizacionales, Gestión y Dirección Organizacional; Planificar, programar, diseñar, ejecutar, optimizar, dirigir, supervisar y evaluar procesos productivos en industrias de su competencia profesional. Integración conceptual, gráfica de diferentes componentes de la tecnología, conducentes a la presentación de la creación de procesos, equipos y productos. El diseño moderno y la operación de sus sistemas tecnológicos",2,False,expresion visual  II,Puente Alto,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0685,Iniciativa demo 0685,FAE,Bibliotecología_y_Documentación,EXTENSION,2025,1S,Presencial,No ejecutada,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSTENTABILIDAD; RESPONSABILIDAD_SOCIAL,False,True,True,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Farmacia asistencial, hospitalaria y comunitaria",1,False,"Taller IV
 El grupo de interés son todos los alumnos de Diseño en Comunicación Visual que cursan el segundo semestre del segundo año de la carrera a cargo de los profesores Mario Cárdenas; Felipe Muñoz y Julian Naranjo",Puente Alto,NO,2.0,1.0,True,sin evidencia,generador_sintetico_seed42,2025,sintetico
DEMO-0686,Iniciativa demo 0686,FAE,Ingeniería_en_Comercio_Internacional,VT,2025,2S,Presencial,Finalizada,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SUSTENTABILIDAD,False,False,True,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar",Ingeniería del Conocimiento; Ingeniería de Datos,2,False,Taller de Diseño en Comunicación Visual IV (DISV6043) - Tipografía II (DISV6045); Taller de Diseño en Comunicación Visual IV () - Tipografía II (DISV6045),La Pintana,SI,2.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0687,Iniciativa demo 0687,FING,Ingeniería_Civil_Industrial,EXTENSION,2025,2S,Presencial,Finalizada,20.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,9.0,SOSTENIBILIDAD; RESPONSABILIDAD_SOCIAL,False,True,True,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Diseño de Sistemas y Procesos Organizacionales, Evaluación y Desarrollo de Sistemas y Procesos Organizacionales, Gestión y Dirección Organizacional",2,False,Introducción a la Ingeniería Industrial,Macul,SI,5.0,5.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0688,Iniciativa demo 0688,FAE,Bibliotecología_y_Documentación,VEDP,2025,Anual,Presencial,Finalizada,50.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tecnología,True,False,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Proyectual, Teorico",1,False,Diseño Industrial V -  Diseño Industrial IX - Modelamiento de Emprendimiento Design,Lo Espejo,NO,2.0,2.0,True,sin evidencia,generador_sintetico_seed42,2025,sintetico
DEMO-0689,Iniciativa demo 0689,FHTCS,Diseño_en_Comunicación_Visual,VEDP,2025,1S,Presencial,Finalizada,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tecnología; Responsabilidad social,True,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Diseño de Sistemas y Procesos Organizacionales, Evaluación y Desarrollo de Sistemas y Procesos Organizacionales, Gestión y Dirección Organizacional",2,False,Ingenieria de fermentaciones,Huechuraba,SI,2.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0690,Iniciativa demo 0690,FAE,Ingeniería_Comercial,EXTENSION,2025,1S,Presencial,Finalizada,3.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Responsabilidad social,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Proyectual,1,False,Políticas públicas sectoriales Investigación Social II,La Pintana,SI,8.0,6.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0691,Iniciativa demo 0691,FCNMMA,Ingeniería_Civil_Matemática,EXTENSION,2025,1S,Presencial,Finalizada,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sostenibilidad; Responsabilidad social,False,True,True,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar","Proyectar, Investigar",1,False,Trabajo de titulo II,Quilicura,SI,6.0,6.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0692,Iniciativa demo 0692,FAE,Ingeniería_en_Gestión_Turística,EXTENSION,2025,1S,Presencial,Finalizada,18.0,2.0,0.0,40.0,2.0,0.0,0.0,0.0,3.0,3.0,34.0,0.0,0.0,2.0,TECNOLOGIA; RESPONSABILIDAD_SOCIAL,True,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Competencias identitarias Diseño UTEM,3,False,Ingeniería en Construcción / Practica Profesional,Lo Espejo,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0693,Iniciativa demo 0693,FAE,Contador Público y Auditor,CENTRALIZADAS,2025,2S,Presencial,Finalizada,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Tecnología; Responsabilidad social,True,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Ciencias de la ingeniería; Administración y gestión de proyectos en biomedicina,2,False,Diseño Industrial VII,Estacion Central,SI,6.0,6.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0694,Iniciativa demo 0694,FCCOT,Ingeniería_Civil_en_Prevención_de_Riesgos_y_Medio_Ambiente,VEDP,2025,2S,Presencial,Finalizada,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,RESPONSABILIDAD_SOCIAL,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Llevar a cabo investigación, desarrollo y optimización de procesos químicos que inciden en la obtención de productos, cautelando el control en la generación de sub productos que conlleven riesgos ambientales",0,False,Sin información,La Florida,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0695,Iniciativa demo 0695,FING,Ingeniería_Civil_Biomédica,EXTENSION,2025,2S,Presencial,Finalizada,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,TECNOLOGIA,True,False,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Ciencias básicas,Modelación matemático-estadística para la resolución de problemas",1,False,Práctica Profesional,Estacion Central,NO,5.0,3.0,True,sin evidencia,generador_sintetico_seed42,2025,sintetico
DEMO-0696,Iniciativa demo 0696,FCNMMA,Ingeniería_en_Industria_Alimentaria,VEDP,2025,2S,Presencial,Finalizada,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,RESPONSABILIDAD_SOCIAL,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Operación turística,0,False,Trabajo Social,Colina,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0697,Iniciativa demo 0697,FHTCS,Diseño_en_Comunicación_Visual,EXTENSION,2025,1S,Presencial,Finalizada,15.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RESPONSABILIDAD_SOCIAL,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Conocimientos profesionales; Competencias Generales de Ingeniería; Formula sistemas organizacionales; Planifica actividades organizacionales; Desarrolla innovación y emprendimiento de negocios,0,False,"Seminario I
Seminario II
Seminario de Título",Nunoa,SI,2.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0698,Iniciativa demo 0698,FHTCS,Diseño_Industrial,VEDP,2025,2S,Presencial,Finalizada,90.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SUSTENTABILIDAD; RESPONSABILIDAD_SOCIAL; TECNOLOGIA,True,True,True,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar",. Mantenimiento; . Diseño y selección de equipos e instalaciones; . Diseño y selección de procesos de fabricación y de manufactura; . Proyectos mecánicos,0,False,INVESTIGACION SOCIAL I,Quinta Normal,SI,8.0,4.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0699,Iniciativa demo 0699,FHTCS,Trabajo_Social,VEDP,2025,2S,Presencial,No ejecutada,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TECNOLOGIA; RESPONSABILIDAD_SOCIAL,True,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Proyectual, Histórico teórico, Expresivo tecnológico",1,False,GESTION DE OPERACIONES; GESTION DE OPERACIONES 1; TRANSPORTE MARITIMO,Cerrillos,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0700,Iniciativa demo 0700,FAE,Ingeniería en Comercio Internacional,CENTRALIZADAS,2025,2S,Presencial,Finalizada,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SUSTENTABILIDAD; TECNOLOGIA,True,False,True,False,"Competencias para la empleabilidad y el Aprendizaje Continuo; Competencias genéricas para la ciudadanía, la vida y el bienestar",Proyectual,3,False,Taller de diseño en Comunicación Visual II,Lo Barnechea,NO,5.0,4.0,True,sin evidencia,generador_sintetico_seed42,2025,sintetico
DEMO-0701,Iniciativa demo 0701,FCNMMA,Ingeniería_en_Industria_Alimentaria,VEDP,2025,1S,Presencial,Finalizada,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TECNOLOGIA,True,False,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Ingeniería del Conocimiento; Ingeniería de Datos,3,False,Microbiología industrial,Cerrillos,SI,2.0,2.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0702,Iniciativa demo 0702,FHTCS,Diseño_en_Comunicación_Visual,VEDP,2025,2S,Presencial,Finalizada,1.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,TECNOLOGIA; SOSTENIBILIDAD; RESPONSABILIDAD_SOCIAL,True,True,True,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Desarrollar y ejecutar proyectos y procesos constructivos,3,False,Química Inorgánica,San Bernardo,SI,1.0,0.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0703,Iniciativa demo 0703,FHTCS,Cartografía_y_Geomática,VT,2025,2S,Presencial,No ejecutada,11.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sostenibilidad; Tecnología,True,False,True,False,"Competencias genéricas para la ciudadanía, la vida y el bienestar",Instrumentación biomédica,2,False,Tipografía II (DISV6045) - Taller de Diseño en Comunicación Visual IV (DISV6043); Tipografía II () - Taller de Diseño en Comunicación Visual IV (DISV6043),Talagante,SI,7.0,7.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0704,Iniciativa demo 0704,FCNMMA,Ingeniería en Biotecnología,CENTRALIZADAS,2025,2S,Presencial,Finalizada,43.0,2.0,1.0,29.0,1.0,0.0,0.0,1.0,1.0,10.0,18.0,0.0,0.0,1.0,RESPONSABILIDAD_SOCIAL; TECNOLOGIA,True,True,False,False,"Competencias para la empleabilidad y el Aprendizaje Continuo; Competencias genéricas para la ciudadanía, la vida y el bienestar",Ingeniería de Datos,2,False,DISEÑO INDUSTRIAL VII  PRACTICA TECNICO PROFESIONAL: TALLER DE VINCULACION LABORAL DISEÑO INDUSTRIAL III,La Pintana,SI,3.0,3.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0705,Iniciativa demo 0705,FCNMMA,Ingeniería_Civil_Matemática,EXTENSION,2025,2S,Presencial,Finalizada,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RESPONSABILIDAD_SOCIAL,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Ciencias básicas Aplicadas a la disciplina (Res°0190 - Rediseño 2025); Capacidad de analizar y aplicar conceptos básicos de gestión en las actividades interdisciplinarias (Res N°0423 - Anterior),2,False,Taller de diseño Industrial II,Cerrillos,SI,6.0,6.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0706,Iniciativa demo 0706,FHTCS,Diseño_en_Comunicación_Visual,EXTENSION,2025,2S,Presencial,Finalizada,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TECNOLOGIA,True,False,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,Dirección y gestión de proyectos de calidad y medioambiente,3,False,Procesos Industriales y control de Calidad,El Bosque,SI,5.0,5.0,False,,generador_sintetico_seed42,2025,sintetico
DEMO-0707,Iniciativa demo 0707,FCNMMA,Ingeniería_Civil_Matemática,EXTENSION,2025,2S,Presencial,Finalizada,99.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,RESPONSABILIDAD_SOCIAL,False,True,False,False,Competencias para la empleabilidad y el Aprendizaje Continuo,"Proyectual, Expresivo tecnológico",2,False,Semiología: El grupo de interés son los alumnos de Diseño en Comunicación Visual con especial foco en los estudiantes de la asignatura de Semiología de la Carrera de Comunicación Visual a cargo de los profesores Magglio Chiuminatto Orrego y Jorge Gillies Arancibia,San Ramon,SI,1.0,1.0,False,,generador_sintetico_seed42,2025,sintetico
